sample_idx,mode,architecture,model_id,timm_model_name,xai_method,layer,true_label,pred_imagenet1k_label,has_classifier,note,corr_pca_xai,soft_iou_pca_xai,lsas
999,public_supervised_timm_vit_inference,public_supervised_timm_vitb16,hf_models/supervised_vitb16_augreg_in1k,vit_base_patch16_224.augreg_in1k,last_attention_qkv_reconstructed,patch_tokens_final,19,176,True,pred_imagenet1k_label is the original ImageNet-1K head index; it is not remapped to ImageNet-100 folders.,-0.0868752971291542,0.10054811835289001,0.006836410611867905
1000,public_supervised_timm_vit_inference,public_supervised_timm_vitb16,hf_models/supervised_vitb16_augreg_in1k,vit_base_patch16_224.augreg_in1k,last_attention_qkv_reconstructed,patch_tokens_final,20,180,True,pred_imagenet1k_label is the original ImageNet-1K head index; it is not remapped to ImageNet-100 folders.,-0.41964617371559143,0.05686715617775917,-0.18138950876891613
1001,public_supervised_timm_vit_inference,public_supervised_timm_vitb16,hf_models/supervised_vitb16_augreg_in1k,vit_base_patch16_224.augreg_in1k,last_attention_qkv_reconstructed,patch_tokens_final,20,180,True,pred_imagenet1k_label is the original ImageNet-1K head index; it is not remapped to ImageNet-100 folders.,0.02491544745862484,0.057109713554382324,0.04101258050650358
1002,public_supervised_timm_vit_inference,public_supervised_timm_vitb16,hf_models/supervised_vitb16_augreg_in1k,vit_base_patch16_224.augreg_in1k,last_attention_qkv_reconstructed,patch_tokens_final,20,180,True,pred_imagenet1k_label is the original ImageNet-1K head index; it is not remapped to ImageNet-100 folders.,0.6565573811531067,0.22912479937076569,0.4428410902619362
1003,public_supervised_timm_vit_inference,public_supervised_timm_vitb16,hf_models/supervised_vitb16_augreg_in1k,vit_base_patch16_224.augreg_in1k,last_attention_qkv_reconstructed,patch_tokens_final,20,180,True,pred_imagenet1k_label is the original ImageNet-1K head index; it is not remapped to ImageNet-100 folders.,0.027960263192653656,0.14486630260944366,0.08641328290104866
1004,public_supervised_timm_vit_inference,public_supervised_timm_vitb16,hf_models/supervised_vitb16_augreg_in1k,vit_base_patch16_224.augreg_in1k,last_attention_qkv_reconstructed,patch_tokens_final,20,180,True,pred_imagenet1k_label is the original ImageNet-1K head index; it is not remapped to ImageNet-100 folders.,-0.12368026375770569,0.04758402332663536,-0.038048120215535164
1005,public_supervised_timm_vit_inference,public_supervised_timm_vitb16,hf_models/supervised_vitb16_augreg_in1k,vit_base_patch16_224.augreg_in1k,last_attention_qkv_reconstructed,patch_tokens_final,20,180,True,pred_imagenet1k_label is the original ImageNet-1K head index; it is not remapped to ImageNet-100 folders.,-0.034241512417793274,0.07694317400455475,0.021350830793380737
1006,public_supervised_timm_vit_inference,public_supervised_timm_vitb16,hf_models/supervised_vitb16_augreg_in1k,vit_base_patch16_224.augreg_in1k,last_attention_qkv_reconstructed,patch_tokens_final,20,180,True,pred_imagenet1k_label is the original ImageNet-1K head index; it is not remapped to ImageNet-100 folders.,-0.36559364199638367,0.07370544224977493,-0.14594409987330437
1007,public_supervised_timm_vit_inference,public_supervised_timm_vitb16,hf_models/supervised_vitb16_augreg_in1k,vit_base_patch16_224.augreg_in1k,last_attention_qkv_reconstructed,patch_tokens_final,20,180,True,pred_imagenet1k_label is the original ImageNet-1K head index; it is not remapped to ImageNet-100 folders.,0.07085133343935013,0.10726889222860336,0.08906011283397675
1008,public_supervised_timm_vit_inference,public_supervised_timm_vitb16,hf_models/supervised_vitb16_augreg_in1k,vit_base_patch16_224.augreg_in1k,last_attention_qkv_reconstructed,patch_tokens_final,20,180,True,pred_imagenet1k_label is the original ImageNet-1K head index; it is not remapped to ImageNet-100 folders.,-0.19793760776519775,0.12305263429880142,-0.037442486733198166
1009,public_supervised_timm_vit_inference,public_supervised_timm_vitb16,hf_models/supervised_vitb16_augreg_in1k,vit_base_patch16_224.augreg_in1k,last_attention_qkv_reconstructed,patch_tokens_final,20,243,True,pred_imagenet1k_label is the original ImageNet-1K head index; it is not remapped to ImageNet-100 folders.,0.019991522654891014,0.10227995365858078,0.0611357381567359
1010,public_supervised_timm_vit_inference,public_supervised_timm_vitb16,hf_models/supervised_vitb16_augreg_in1k,vit_base_patch16_224.augreg_in1k,last_attention_qkv_reconstructed,patch_tokens_final,20,180,True,pred_imagenet1k_label is the original ImageNet-1K head index; it is not remapped to ImageNet-100 folders.,0.31010717153549194,0.13961461186408997,0.22486089169979095
1011,public_supervised_timm_vit_inference,public_supervised_timm_vitb16,hf_models/supervised_vitb16_augreg_in1k,vit_base_patch16_224.augreg_in1k,last_attention_qkv_reconstructed,patch_tokens_final,20,243,True,pred_imagenet1k_label is the original ImageNet-1K head index; it is not remapped to ImageNet-100 folders.,-0.2806094288825989,0.05688123032450676,-0.11186409927904606
1012,public_supervised_timm_vit_inference,public_supervised_timm_vitb16,hf_models/supervised_vitb16_augreg_in1k,vit_base_patch16_224.augreg_in1k,last_attention_qkv_reconstructed,patch_tokens_final,20,180,True,pred_imagenet1k_label is the original ImageNet-1K head index; it is not remapped to ImageNet-100 folders.,-0.2711454927921295,0.07415630668401718,-0.09849459305405617
1013,public_supervised_timm_vit_inference,public_supervised_timm_vitb16,hf_models/supervised_vitb16_augreg_in1k,vit_base_patch16_224.augreg_in1k,last_attention_qkv_reconstructed,patch_tokens_final,20,179,True,pred_imagenet1k_label is the original ImageNet-1K head index; it is not remapped to ImageNet-100 folders.,0.12140806764364243,0.07751860469579697,0.0994633361697197
1014,public_supervised_timm_vit_inference,public_supervised_timm_vitb16,hf_models/supervised_vitb16_augreg_in1k,vit_base_patch16_224.augreg_in1k,last_attention_qkv_reconstructed,patch_tokens_final,20,180,True,pred_imagenet1k_label is the original ImageNet-1K head index; it is not remapped to ImageNet-100 folders.,-0.18119730055332184,0.06059158220887184,-0.060302859172225
1015,public_supervised_timm_vit_inference,public_supervised_timm_vitb16,hf_models/supervised_vitb16_augreg_in1k,vit_base_patch16_224.augreg_in1k,last_attention_qkv_reconstructed,patch_tokens_final,20,179,True,pred_imagenet1k_label is the original ImageNet-1K head index; it is not remapped to ImageNet-100 folders.,-0.08635511249303818,0.11497829854488373,0.014311593025922775
1016,public_supervised_timm_vit_inference,public_supervised_timm_vitb16,hf_models/supervised_vitb16_augreg_in1k,vit_base_patch16_224.augreg_in1k,last_attention_qkv_reconstructed,patch_tokens_final,20,179,True,pred_imagenet1k_label is the original ImageNet-1K head index; it is not remapped to ImageNet-100 folders.,0.34047791361808777,0.1523655652999878,0.24642173945903778
1017,public_supervised_timm_vit_inference,public_supervised_timm_vitb16,hf_models/supervised_vitb16_augreg_in1k,vit_base_patch16_224.augreg_in1k,last_attention_qkv_reconstructed,patch_tokens_final,20,180,True,pred_imagenet1k_label is the original ImageNet-1K head index; it is not remapped to ImageNet-100 folders.,0.4249785840511322,0.11851754039525986,0.27174806222319603
1018,public_supervised_timm_vit_inference,public_supervised_timm_vitb16,hf_models/supervised_vitb16_augreg_in1k,vit_base_patch16_224.augreg_in1k,last_attention_qkv_reconstructed,patch_tokens_final,20,180,True,pred_imagenet1k_label is the original ImageNet-1K head index; it is not remapped to ImageNet-100 folders.,-0.0376720130443573,0.08733592927455902,0.02483195811510086
1019,public_supervised_timm_vit_inference,public_supervised_timm_vitb16,hf_models/supervised_vitb16_augreg_in1k,vit_base_patch16_224.augreg_in1k,last_attention_qkv_reconstructed,patch_tokens_final,20,180,True,pred_imagenet1k_label is the original ImageNet-1K head index; it is not remapped to ImageNet-100 folders.,-0.16257120668888092,0.05559592321515083,-0.053487641736865044
1020,public_supervised_timm_vit_inference,public_supervised_timm_vitb16,hf_models/supervised_vitb16_augreg_in1k,vit_base_patch16_224.augreg_in1k,last_attention_qkv_reconstructed,patch_tokens_final,20,227,True,pred_imagenet1k_label is the original ImageNet-1K head index; it is not remapped to ImageNet-100 folders.,-0.33444443345069885,0.10716494917869568,-0.11363974213600159
1021,public_supervised_timm_vit_inference,public_supervised_timm_vitb16,hf_models/supervised_vitb16_augreg_in1k,vit_base_patch16_224.augreg_in1k,last_attention_qkv_reconstructed,patch_tokens_final,20,246,True,pred_imagenet1k_label is the original ImageNet-1K head index; it is not remapped to ImageNet-100 folders.,0.09694628417491913,0.09892147034406662,0.09793387725949287
1022,public_supervised_timm_vit_inference,public_supervised_timm_vitb16,hf_models/supervised_vitb16_augreg_in1k,vit_base_patch16_224.augreg_in1k,last_attention_qkv_reconstructed,patch_tokens_final,20,180,True,pred_imagenet1k_label is the original ImageNet-1K head index; it is not remapped to ImageNet-100 folders.,0.5798748731613159,0.17692148685455322,0.37839818000793457
1023,public_supervised_timm_vit_inference,public_supervised_timm_vitb16,hf_models/supervised_vitb16_augreg_in1k,vit_base_patch16_224.augreg_in1k,last_attention_qkv_reconstructed,patch_tokens_final,20,180,True,pred_imagenet1k_label is the original ImageNet-1K head index; it is not remapped to ImageNet-100 folders.,-0.05624638870358467,0.12928660213947296,0.036520106717944145
1024,public_supervised_timm_vit_inference,public_supervised_timm_vitb16,hf_models/supervised_vitb16_augreg_in1k,vit_base_patch16_224.augreg_in1k,last_attention_qkv_reconstructed,patch_tokens_final,20,180,True,pred_imagenet1k_label is the original ImageNet-1K head index; it is not remapped to ImageNet-100 folders.,-0.19041436910629272,0.08751095831394196,-0.051451705396175385
1025,public_supervised_timm_vit_inference,public_supervised_timm_vitb16,hf_models/supervised_vitb16_augreg_in1k,vit_base_patch16_224.augreg_in1k,last_attention_qkv_reconstructed,patch_tokens_final,20,180,True,pred_imagenet1k_label is the original ImageNet-1K head index; it is not remapped to ImageNet-100 folders.,-0.11109189689159393,0.10046583414077759,-0.005313031375408173
1026,public_supervised_timm_vit_inference,public_supervised_timm_vitb16,hf_models/supervised_vitb16_augreg_in1k,vit_base_patch16_224.augreg_in1k,last_attention_qkv_reconstructed,patch_tokens_final,20,151,True,pred_imagenet1k_label is the original ImageNet-1K head index; it is not remapped to ImageNet-100 folders.,-0.23270903527736664,0.07631342113018036,-0.07819780707359314
1027,public_supervised_timm_vit_inference,public_supervised_timm_vitb16,hf_models/supervised_vitb16_augreg_in1k,vit_base_patch16_224.augreg_in1k,last_attention_qkv_reconstructed,patch_tokens_final,20,179,True,pred_imagenet1k_label is the original ImageNet-1K head index; it is not remapped to ImageNet-100 folders.,-0.3956601321697235,0.08068716526031494,-0.15748648345470428
1028,public_supervised_timm_vit_inference,public_supervised_timm_vitb16,hf_models/supervised_vitb16_augreg_in1k,vit_base_patch16_224.augreg_in1k,last_attention_qkv_reconstructed,patch_tokens_final,20,179,True,pred_imagenet1k_label is the original ImageNet-1K head index; it is not remapped to ImageNet-100 folders.,0.04970916360616684,0.08623795956373215,0.0679735615849495
1029,public_supervised_timm_vit_inference,public_supervised_timm_vitb16,hf_models/supervised_vitb16_augreg_in1k,vit_base_patch16_224.augreg_in1k,last_attention_qkv_reconstructed,patch_tokens_final,20,180,True,pred_imagenet1k_label is the original ImageNet-1K head index; it is not remapped to ImageNet-100 folders.,0.025762606412172318,0.12856927514076233,0.07716594077646732
1030,public_supervised_timm_vit_inference,public_supervised_timm_vitb16,hf_models/supervised_vitb16_augreg_in1k,vit_base_patch16_224.augreg_in1k,last_attention_qkv_reconstructed,patch_tokens_final,20,179,True,pred_imagenet1k_label is the original ImageNet-1K head index; it is not remapped to ImageNet-100 folders.,-0.23984792828559875,0.05055934935808182,-0.09464428946375847
1031,public_supervised_timm_vit_inference,public_supervised_timm_vitb16,hf_models/supervised_vitb16_augreg_in1k,vit_base_patch16_224.augreg_in1k,last_attention_qkv_reconstructed,patch_tokens_final,20,209,True,pred_imagenet1k_label is the original ImageNet-1K head index; it is not remapped to ImageNet-100 folders.,-0.24262969195842743,0.053126752376556396,-0.09475146979093552
1032,public_supervised_timm_vit_inference,public_supervised_timm_vitb16,hf_models/supervised_vitb16_augreg_in1k,vit_base_patch16_224.augreg_in1k,last_attention_qkv_reconstructed,patch_tokens_final,20,180,True,pred_imagenet1k_label is the original ImageNet-1K head index; it is not remapped to ImageNet-100 folders.,0.060857925564050674,0.056688956916332245,0.05877344124019146
1033,public_supervised_timm_vit_inference,public_supervised_timm_vitb16,hf_models/supervised_vitb16_augreg_in1k,vit_base_patch16_224.augreg_in1k,last_attention_qkv_reconstructed,patch_tokens_final,20,180,True,pred_imagenet1k_label is the original ImageNet-1K head index; it is not remapped to ImageNet-100 folders.,0.024694526568055153,0.09490267187356949,0.05979859922081232
1034,public_supervised_timm_vit_inference,public_supervised_timm_vitb16,hf_models/supervised_vitb16_augreg_in1k,vit_base_patch16_224.augreg_in1k,last_attention_qkv_reconstructed,patch_tokens_final,20,242,True,pred_imagenet1k_label is the original ImageNet-1K head index; it is not remapped to ImageNet-100 folders.,0.37253284454345703,0.17754240334033966,0.27503762394189835
1035,public_supervised_timm_vit_inference,public_supervised_timm_vitb16,hf_models/supervised_vitb16_augreg_in1k,vit_base_patch16_224.augreg_in1k,last_attention_qkv_reconstructed,patch_tokens_final,20,245,True,pred_imagenet1k_label is the original ImageNet-1K head index; it is not remapped to ImageNet-100 folders.,-0.44426029920578003,0.07783167064189911,-0.18321431428194046
1036,public_supervised_timm_vit_inference,public_supervised_timm_vitb16,hf_models/supervised_vitb16_augreg_in1k,vit_base_patch16_224.augreg_in1k,last_attention_qkv_reconstructed,patch_tokens_final,20,159,True,pred_imagenet1k_label is the original ImageNet-1K head index; it is not remapped to ImageNet-100 folders.,-0.10625239461660385,0.06499090790748596,-0.020630743354558945
1037,public_supervised_timm_vit_inference,public_supervised_timm_vitb16,hf_models/supervised_vitb16_augreg_in1k,vit_base_patch16_224.augreg_in1k,last_attention_qkv_reconstructed,patch_tokens_final,20,180,True,pred_imagenet1k_label is the original ImageNet-1K head index; it is not remapped to ImageNet-100 folders.,-0.032381679862737656,0.07493259757757187,0.021275458857417107
1038,public_supervised_timm_vit_inference,public_supervised_timm_vitb16,hf_models/supervised_vitb16_augreg_in1k,vit_base_patch16_224.augreg_in1k,last_attention_qkv_reconstructed,patch_tokens_final,20,159,True,pred_imagenet1k_label is the original ImageNet-1K head index; it is not remapped to ImageNet-100 folders.,-0.24010589718818665,0.04032237082719803,-0.09989176318049431
1039,public_supervised_timm_vit_inference,public_supervised_timm_vitb16,hf_models/supervised_vitb16_augreg_in1k,vit_base_patch16_224.augreg_in1k,last_attention_qkv_reconstructed,patch_tokens_final,20,180,True,pred_imagenet1k_label is the original ImageNet-1K head index; it is not remapped to ImageNet-100 folders.,-0.1749918907880783,0.0952642485499382,-0.03986382111907005
1040,public_supervised_timm_vit_inference,public_supervised_timm_vitb16,hf_models/supervised_vitb16_augreg_in1k,vit_base_patch16_224.augreg_in1k,last_attention_qkv_reconstructed,patch_tokens_final,20,165,True,pred_imagenet1k_label is the original ImageNet-1K head index; it is not remapped to ImageNet-100 folders.,-0.42674630880355835,0.06363078206777573,-0.1815577633678913
1041,public_supervised_timm_vit_inference,public_supervised_timm_vitb16,hf_models/supervised_vitb16_augreg_in1k,vit_base_patch16_224.augreg_in1k,last_attention_qkv_reconstructed,patch_tokens_final,20,180,True,pred_imagenet1k_label is the original ImageNet-1K head index; it is not remapped to ImageNet-100 folders.,-0.16553477942943573,0.0712619498372078,-0.04713641479611397
1042,public_supervised_timm_vit_inference,public_supervised_timm_vitb16,hf_models/supervised_vitb16_augreg_in1k,vit_base_patch16_224.augreg_in1k,last_attention_qkv_reconstructed,patch_tokens_final,20,180,True,pred_imagenet1k_label is the original ImageNet-1K head index; it is not remapped to ImageNet-100 folders.,-0.5800255537033081,0.04811537265777588,-0.2659550905227661
1043,public_supervised_timm_vit_inference,public_supervised_timm_vitb16,hf_models/supervised_vitb16_augreg_in1k,vit_base_patch16_224.augreg_in1k,last_attention_qkv_reconstructed,patch_tokens_final,20,180,True,pred_imagenet1k_label is the original ImageNet-1K head index; it is not remapped to ImageNet-100 folders.,0.2249867469072342,0.20005153119564056,0.21251913905143738
1044,public_supervised_timm_vit_inference,public_supervised_timm_vitb16,hf_models/supervised_vitb16_augreg_in1k,vit_base_patch16_224.augreg_in1k,last_attention_qkv_reconstructed,patch_tokens_final,20,180,True,pred_imagenet1k_label is the original ImageNet-1K head index; it is not remapped to ImageNet-100 folders.,0.42149192094802856,0.17665071785449982,0.2990713194012642
1045,public_supervised_timm_vit_inference,public_supervised_timm_vitb16,hf_models/supervised_vitb16_augreg_in1k,vit_base_patch16_224.augreg_in1k,last_attention_qkv_reconstructed,patch_tokens_final,20,180,True,pred_imagenet1k_label is the original ImageNet-1K head index; it is not remapped to ImageNet-100 folders.,-0.37768614292144775,0.05044043809175491,-0.16362285241484642
1046,public_supervised_timm_vit_inference,public_supervised_timm_vitb16,hf_models/supervised_vitb16_augreg_in1k,vit_base_patch16_224.augreg_in1k,last_attention_qkv_reconstructed,patch_tokens_final,20,180,True,pred_imagenet1k_label is the original ImageNet-1K head index; it is not remapped to ImageNet-100 folders.,-0.0423162542283535,0.06420523673295975,0.010944491252303123
1047,public_supervised_timm_vit_inference,public_supervised_timm_vitb16,hf_models/supervised_vitb16_augreg_in1k,vit_base_patch16_224.augreg_in1k,last_attention_qkv_reconstructed,patch_tokens_final,20,180,True,pred_imagenet1k_label is the original ImageNet-1K head index; it is not remapped to ImageNet-100 folders.,-0.29928460717201233,0.08303079009056091,-0.10812690854072571
1048,public_supervised_timm_vit_inference,public_supervised_timm_vitb16,hf_models/supervised_vitb16_augreg_in1k,vit_base_patch16_224.augreg_in1k,last_attention_qkv_reconstructed,patch_tokens_final,20,180,True,pred_imagenet1k_label is the original ImageNet-1K head index; it is not remapped to ImageNet-100 folders.,-0.07538905739784241,0.0566229522228241,-0.009383052587509155
1049,public_supervised_timm_vit_inference,public_supervised_timm_vitb16,hf_models/supervised_vitb16_augreg_in1k,vit_base_patch16_224.augreg_in1k,last_attention_qkv_reconstructed,patch_tokens_final,20,180,True,pred_imagenet1k_label is the original ImageNet-1K head index; it is not remapped to ImageNet-100 folders.,0.23639364540576935,0.10433444380760193,0.17036404460668564
1050,public_supervised_timm_vit_inference,public_supervised_timm_vitb16,hf_models/supervised_vitb16_augreg_in1k,vit_base_patch16_224.augreg_in1k,last_attention_qkv_reconstructed,patch_tokens_final,21,190,True,pred_imagenet1k_label is the original ImageNet-1K head index; it is not remapped to ImageNet-100 folders.,-0.382000207901001,0.042279940098524094,-0.16986013390123844
1051,public_supervised_timm_vit_inference,public_supervised_timm_vitb16,hf_models/supervised_vitb16_augreg_in1k,vit_base_patch16_224.augreg_in1k,last_attention_qkv_reconstructed,patch_tokens_final,21,190,True,pred_imagenet1k_label is the original ImageNet-1K head index; it is not remapped to ImageNet-100 folders.,0.46579334139823914,0.1576707363128662,0.3117320388555527
1052,public_supervised_timm_vit_inference,public_supervised_timm_vitb16,hf_models/supervised_vitb16_augreg_in1k,vit_base_patch16_224.augreg_in1k,last_attention_qkv_reconstructed,patch_tokens_final,21,190,True,pred_imagenet1k_label is the original ImageNet-1K head index; it is not remapped to ImageNet-100 folders.,0.18784455955028534,0.09090302884578705,0.1393737941980362
1053,public_supervised_timm_vit_inference,public_supervised_timm_vitb16,hf_models/supervised_vitb16_augreg_in1k,vit_base_patch16_224.augreg_in1k,last_attention_qkv_reconstructed,patch_tokens_final,21,190,True,pred_imagenet1k_label is the original ImageNet-1K head index; it is not remapped to ImageNet-100 folders.,-0.03068513236939907,0.058949608355760574,0.014132237993180752
1054,public_supervised_timm_vit_inference,public_supervised_timm_vitb16,hf_models/supervised_vitb16_augreg_in1k,vit_base_patch16_224.augreg_in1k,last_attention_qkv_reconstructed,patch_tokens_final,21,190,True,pred_imagenet1k_label is the original ImageNet-1K head index; it is not remapped to ImageNet-100 folders.,-0.087603859603405,0.09578875452280045,0.004092447459697723
1055,public_supervised_timm_vit_inference,public_supervised_timm_vitb16,hf_models/supervised_vitb16_augreg_in1k,vit_base_patch16_224.augreg_in1k,last_attention_qkv_reconstructed,patch_tokens_final,21,190,True,pred_imagenet1k_label is the original ImageNet-1K head index; it is not remapped to ImageNet-100 folders.,-0.6636229753494263,0.1031353697180748,-0.28024380281567574
1056,public_supervised_timm_vit_inference,public_supervised_timm_vitb16,hf_models/supervised_vitb16_augreg_in1k,vit_base_patch16_224.augreg_in1k,last_attention_qkv_reconstructed,patch_tokens_final,21,203,True,pred_imagenet1k_label is the original ImageNet-1K head index; it is not remapped to ImageNet-100 folders.,-0.17171810567378998,0.0752299502491951,-0.04824407771229744
1057,public_supervised_timm_vit_inference,public_supervised_timm_vitb16,hf_models/supervised_vitb16_augreg_in1k,vit_base_patch16_224.augreg_in1k,last_attention_qkv_reconstructed,patch_tokens_final,21,190,True,pred_imagenet1k_label is the original ImageNet-1K head index; it is not remapped to ImageNet-100 folders.,-0.13856932520866394,0.07403820753097534,-0.0322655588388443
1058,public_supervised_timm_vit_inference,public_supervised_timm_vitb16,hf_models/supervised_vitb16_augreg_in1k,vit_base_patch16_224.augreg_in1k,last_attention_qkv_reconstructed,patch_tokens_final,21,190,True,pred_imagenet1k_label is the original ImageNet-1K head index; it is not remapped to ImageNet-100 folders.,-0.01074222195893526,0.07961983978748322,0.03443880891427398
1059,public_supervised_timm_vit_inference,public_supervised_timm_vitb16,hf_models/supervised_vitb16_augreg_in1k,vit_base_patch16_224.augreg_in1k,last_attention_qkv_reconstructed,patch_tokens_final,21,190,True,pred_imagenet1k_label is the original ImageNet-1K head index; it is not remapped to ImageNet-100 folders.,-0.0724882185459137,0.05738755315542221,-0.007550332695245743
1060,public_supervised_timm_vit_inference,public_supervised_timm_vitb16,hf_models/supervised_vitb16_augreg_in1k,vit_base_patch16_224.augreg_in1k,last_attention_qkv_reconstructed,patch_tokens_final,21,153,True,pred_imagenet1k_label is the original ImageNet-1K head index; it is not remapped to ImageNet-100 folders.,-0.3361106514930725,0.10777053236961365,-0.11417005956172943
1061,public_supervised_timm_vit_inference,public_supervised_timm_vitb16,hf_models/supervised_vitb16_augreg_in1k,vit_base_patch16_224.augreg_in1k,last_attention_qkv_reconstructed,patch_tokens_final,21,190,True,pred_imagenet1k_label is the original ImageNet-1K head index; it is not remapped to ImageNet-100 folders.,-0.4631509780883789,0.0828101858496666,-0.19017039611935616
1062,public_supervised_timm_vit_inference,public_supervised_timm_vitb16,hf_models/supervised_vitb16_augreg_in1k,vit_base_patch16_224.augreg_in1k,last_attention_qkv_reconstructed,patch_tokens_final,21,185,True,pred_imagenet1k_label is the original ImageNet-1K head index; it is not remapped to ImageNet-100 folders.,-0.14261063933372498,0.09362170845270157,-0.024494465440511703
1063,public_supervised_timm_vit_inference,public_supervised_timm_vitb16,hf_models/supervised_vitb16_augreg_in1k,vit_base_patch16_224.augreg_in1k,last_attention_qkv_reconstructed,patch_tokens_final,21,190,True,pred_imagenet1k_label is the original ImageNet-1K head index; it is not remapped to ImageNet-100 folders.,-0.41024813055992126,0.09118600189685822,-0.15953106433153152
1064,public_supervised_timm_vit_inference,public_supervised_timm_vitb16,hf_models/supervised_vitb16_augreg_in1k,vit_base_patch16_224.augreg_in1k,last_attention_qkv_reconstructed,patch_tokens_final,21,190,True,pred_imagenet1k_label is the original ImageNet-1K head index; it is not remapped to ImageNet-100 folders.,0.3271576166152954,0.1588159054517746,0.242986761033535
1065,public_supervised_timm_vit_inference,public_supervised_timm_vitb16,hf_models/supervised_vitb16_augreg_in1k,vit_base_patch16_224.augreg_in1k,last_attention_qkv_reconstructed,patch_tokens_final,21,190,True,pred_imagenet1k_label is the original ImageNet-1K head index; it is not remapped to ImageNet-100 folders.,-0.015364134684205055,0.07749877870082855,0.03106732200831175
1066,public_supervised_timm_vit_inference,public_supervised_timm_vitb16,hf_models/supervised_vitb16_augreg_in1k,vit_base_patch16_224.augreg_in1k,last_attention_qkv_reconstructed,patch_tokens_final,21,153,True,pred_imagenet1k_label is the original ImageNet-1K head index; it is not remapped to ImageNet-100 folders.,0.34202849864959717,0.14769119024276733,0.24485984444618225
1067,public_supervised_timm_vit_inference,public_supervised_timm_vitb16,hf_models/supervised_vitb16_augreg_in1k,vit_base_patch16_224.augreg_in1k,last_attention_qkv_reconstructed,patch_tokens_final,21,190,True,pred_imagenet1k_label is the original ImageNet-1K head index; it is not remapped to ImageNet-100 folders.,-0.1737721562385559,0.12058977037668228,-0.026591192930936813
1068,public_supervised_timm_vit_inference,public_supervised_timm_vitb16,hf_models/supervised_vitb16_augreg_in1k,vit_base_patch16_224.augreg_in1k,last_attention_qkv_reconstructed,patch_tokens_final,21,190,True,pred_imagenet1k_label is the original ImageNet-1K head index; it is not remapped to ImageNet-100 folders.,-0.03456161543726921,0.07676494866609573,0.02110166661441326
1069,public_supervised_timm_vit_inference,public_supervised_timm_vitb16,hf_models/supervised_vitb16_augreg_in1k,vit_base_patch16_224.augreg_in1k,last_attention_qkv_reconstructed,patch_tokens_final,21,190,True,pred_imagenet1k_label is the original ImageNet-1K head index; it is not remapped to ImageNet-100 folders.,-0.21337446570396423,0.06817576289176941,-0.07259935140609741
1070,public_supervised_timm_vit_inference,public_supervised_timm_vitb16,hf_models/supervised_vitb16_augreg_in1k,vit_base_patch16_224.augreg_in1k,last_attention_qkv_reconstructed,patch_tokens_final,21,190,True,pred_imagenet1k_label is the original ImageNet-1K head index; it is not remapped to ImageNet-100 folders.,-0.40713047981262207,0.05222838371992111,-0.17745104804635048
1071,public_supervised_timm_vit_inference,public_supervised_timm_vitb16,hf_models/supervised_vitb16_augreg_in1k,vit_base_patch16_224.augreg_in1k,last_attention_qkv_reconstructed,patch_tokens_final,21,190,True,pred_imagenet1k_label is the original ImageNet-1K head index; it is not remapped to ImageNet-100 folders.,-0.37519970536231995,0.13732361793518066,-0.11893804371356964
1072,public_supervised_timm_vit_inference,public_supervised_timm_vitb16,hf_models/supervised_vitb16_augreg_in1k,vit_base_patch16_224.augreg_in1k,last_attention_qkv_reconstructed,patch_tokens_final,21,190,True,pred_imagenet1k_label is the original ImageNet-1K head index; it is not remapped to ImageNet-100 folders.,-0.5624359846115112,0.04475948214530945,-0.2588382512331009
1073,public_supervised_timm_vit_inference,public_supervised_timm_vitb16,hf_models/supervised_vitb16_augreg_in1k,vit_base_patch16_224.augreg_in1k,last_attention_qkv_reconstructed,patch_tokens_final,21,190,True,pred_imagenet1k_label is the original ImageNet-1K head index; it is not remapped to ImageNet-100 folders.,-0.38560348749160767,0.07035814970731735,-0.15762266889214516
1074,public_supervised_timm_vit_inference,public_supervised_timm_vitb16,hf_models/supervised_vitb16_augreg_in1k,vit_base_patch16_224.augreg_in1k,last_attention_qkv_reconstructed,patch_tokens_final,21,190,True,pred_imagenet1k_label is the original ImageNet-1K head index; it is not remapped to ImageNet-100 folders.,-0.1012437492609024,0.09854499250650406,-0.001349378377199173
1075,public_supervised_timm_vit_inference,public_supervised_timm_vitb16,hf_models/supervised_vitb16_augreg_in1k,vit_base_patch16_224.augreg_in1k,last_attention_qkv_reconstructed,patch_tokens_final,21,190,True,pred_imagenet1k_label is the original ImageNet-1K head index; it is not remapped to ImageNet-100 folders.,-0.16066376864910126,0.10445867478847504,-0.02810254693031311
1076,public_supervised_timm_vit_inference,public_supervised_timm_vitb16,hf_models/supervised_vitb16_augreg_in1k,vit_base_patch16_224.augreg_in1k,last_attention_qkv_reconstructed,patch_tokens_final,21,190,True,pred_imagenet1k_label is the original ImageNet-1K head index; it is not remapped to ImageNet-100 folders.,-0.18460583686828613,0.09942566603422165,-0.04259008541703224
1077,public_supervised_timm_vit_inference,public_supervised_timm_vitb16,hf_models/supervised_vitb16_augreg_in1k,vit_base_patch16_224.augreg_in1k,last_attention_qkv_reconstructed,patch_tokens_final,21,190,True,pred_imagenet1k_label is the original ImageNet-1K head index; it is not remapped to ImageNet-100 folders.,-0.3208398222923279,0.1210579201579094,-0.09989095106720924
